ID,OBEC,POPIS
3215,562360,37809
3216,563731,46827
3217,577341,51271
3218,540889,26204
3219,571806,59367
3220,569160,58273
3221,552763,59367
3222,572438,59367
3223,569151,59367
3224,563455,59367
3225,596221,59367
3226,555266,59367
3227,567329,43545
3228,546801,37842
3229,587591,58865
3230,583511,59367
3231,565342,59367
3232,540897,59367
3233,534242,59367
3234,587974,59367
3235,506494,59367
3236,569551,59367
3237,544868,59367
3238,571920,59367
3239,561568,59367
3240,512893,59367
3241,558176,33563
3242,570494,59367
3243,596230,59231
3244,574279,59367
3245,564265,46365
3246,596248,59367
3247,593443,59367
3248,555274,59367
3249,566519,59367
3250,560570,59367
3251,542164,27101
3252,591254,67541
3253,596256,59214
3254,561860,47301
3255,570508,50401
3256,599654,59367
3257,542181,59367
3258,544566,75604
3259,574287,54922
3260,596264,59367
3261,599191,59367
3262,531600,59367
3263,540901,26203
3264,554707,59367
3265,554057,59367
3266,540501,78803
3267,561878,47113
3268,574295,59367
3269,586463,59367
3270,584754,59367
3271,548464,39404
3272,591262,59367
3273,538566,59367
3274,587729,59367
3275,552518,59367
3276,564907,59367
3277,533548,25216
3278,531618,25216
3279,596272,59367
3280,537004,59367
3281,573868,59367
3282,504441,78332
3283,535371,59367
3284,504505,78344
3285,591211,67571
3286,591220,59367
3287,586421,69636
3288,585521,59367
3289,554014,73992
3290,596191,59367
3291,588806,59367
3292,596205,59212
3293,593435,59367
3294,507091,59367
3295,582107,59367
3296,556831,34022
3297,559300,33023
3298,593371,59367
3299,550396,56118
3300,536334,56118
3301,536474,56118
3302,599166,56118
3303,588784,56118
3304,580694,56118
3305,572870,56118
3306,582085,56118
3307,571636,56118
3308,589756,79827
3309,584703,69107
3310,583472,69107
3311,594521,69107
3312,566837,59367
3313,536725,59367
3314,540935,26221
3315,559318,59367
3316,542580,59367
3317,541443,59367
3318,582115,59367
3319,569577,59367
3320,540943,59367
3321,540951,26212
3322,548472,39412
3323,567337,43521
3324,570893,59367
3325,536407,29403
3326,541915,59367
3327,596281,59367
3328,513571,59367
3329,589799,59367
3330,548065,59367
3331,535133,27742
3332,589811,59367
3333,583537,66402
3334,582123,59367
3335,510980,59367
3336,538574,25070
3337,539554,59367
3338,583529,59367
3339,599701,74235
3340,591289,59367
3341,537551,59367
3342,548910,59367
3343,533556,28130
3344,549185,59367
3345,576565,51784
3346,570516,50354
3347,567761,41765
3348,540960,59367
3349,577359,59367
3350,539503,59367
3351,589802,59367
3352,591297,59367
3353,561886,47162
3354,563269,59367
3355,571334,59367
3356,569186,58231
3357,548588,59367
3358,539511,59367
3359,561894,59367
3360,529877,59367
3361,582131,59367
3362,538922,59367
3363,562475,59367
3364,534251,59367
3365,546933,59367
3366,537560,59367
3367,591301,67521
3368,552259,59367
3369,554049,59367
3370,594555,59367
3371,566888,59367
3372,530344,59367
3373,594563,59367
3374,515825,41724
3375,552798,41724
3376,564281,59367
3377,549444,59367
3378,578479,59367
3379,509574,74733
3380,594571,67162
3381,569208,59367
3382,533564,59367
3383,542440,59367
3384,544884,59367
3385,582158,59367
3386,570524,59367
3387,576581,59367
3388,577367,59367
3389,576573,51783
3390,569216,59367
3391,561967,59367
3392,562190,59367
3393,542199,59367
3394,531626,59367
3395,544892,37350
3396,500496,59367
3397,582166,67903
3398,532673,27326
3399,560588,35707
3400,541958,59367
3401,587613,59367
3402,540510,59367
3403,550132,59367
3404,589829,79814
3405,552844,59367
3406,537365,59367
3407,596302,59367
3408,587214,59367
3409,583545,59367
3410,545660,59367
3411,589837,59367
3412,537691,25165
3413,538582,25165
3414,534277,59367
3415,548502,59367
3416,594580,59367
3417,578487,59367
3418,591319,59367
3419,587621,59367
3420,572721,59367
3421,516201,59367
3422,583553,59367
3423,530956,59367
3424,575429,53345
3425,505927,59367
3426,552801,39161
3427,571679,59367
3428,553000,59367
3429,539783,59367
3430,537586,59367
3431,591327,59367
3432,537578,28904
3433,542555,51773
3434,576590,51773
3435,516350,59367
3436,571962,59367
3437,580716,59367
3438,576603,51764
3439,580724,56155
3440,593460,59367
3441,599069,59367
3442,549681,39807
3443,542202,27032
3444,531634,59367
3445,551562,59367
3446,598828,59367
3447,567779,59367
3448,573264,59367
3449,560057,59367
3450,516619,75122
3451,558184,33546
3452,598470,59367
3453,599662,59367
3454,576611,59367
3455,564290,46352
3456,570532,50326
3457,582174,59367
3458,570541,59367
3459,540544,78801
3460,537616,28932
3461,583588,66412
3462,596337,59367
3463,511412,59367
3464,594598,59367
3465,549703,39835
3466,597716,79399
3467,531642,26725
3468,596345,59453
3469,596353,59367
3470,591335,59367
3471,583596,66449
3472,557170,59367
3473,554821,59367
3474,598542,73914
3475,535231,59367
3476,573272,50752
3477,548359,56122
3478,574104,56122
3479,599395,56122
3480,580732,56122
3481,598372,56122
3482,555428,56122
3483,596361,59445
3484,559326,59367
3485,582182,67914
3486,583600,66481
3487,549711,39833
3488,566993,59367
3489,586471,59367
3490,592455,68723
3491,592463,68722
3492,573281,59367
3493,569330,59367
3494,537624,59367
3495,530352,59367
3496,578061,59367
3497,575445,59367
3498,575437,59367
3499,554073,59367
3500,592471,68742
3501,578509,59367
3502,588822,59367
3503,589845,79806
3504,509612,74781
3505,589853,59367
3506,506699,59367
3507,534111,59367
3508,593478,68354
3509,566209,59367
3510,574317,59367
3511,537969,59367
3512,554952,59367
3513,585599,59367
3514,531669,59367
3515,555444,59367
3516,563277,59367
3517,532681,27327
3518,596370,59367
3519,587648,59367
3520,540293,59367
3521,541010,59367
3522,580741,59367
3523,569224,58224
3524,569232,59367
3525,539473,59367
3526,535141,59367
3527,533572,59367
3528,544574,59367
3529,576557,59367
3530,566527,43987
3531,539520,59367
3532,592447,59367
3533,596329,59367
3534,587630,59367
3535,583561,59367
3536,541681,59367
3537,531278,28543
3538,588831,59367
3539,545953,59367
3540,548511,39501
3541,598551,73941
3542,540595,59367
3543,582191,59367
3544,587656,59367
3545,538604,59367
3546,566535,43905
3547,542211,59367
3548,587672,59367
3549,551571,59367
3550,555134,59367
3551,516686,59367
3552,516635,75355
3553,504785,59367
3554,562254,59367
3555,547476,51247
3556,554081,59367
3557,598569,73921
3558,584762,69122
3559,566781,59367
3560,580759,59367
3561,567345,59367
3562,594601,67156
3563,569241,59367
3564,561916,59367
3565,584771,59367
3566,596396,59367
3567,587681,59367
3568,540609,59367
3569,532711,59367
3570,533076,59367
3571,557196,79830
3572,516694,59367
3573,544248,27021
3574,596388,59367
3575,552500,59367
3576,556912,59367
3577,588849,76834
3578,599182,59367
3579,513423,59367
3580,592480,59367
3581,532720,27308
3582,554090,59367
3583,579581,54221
3584,573299,50782
3585,566373,59367
3586,547492,39301
3587,559334,33036
3588,555452,36236
3589,584789,69186
3590,596400,59367
3591,534307,59367
3592,564311,59367
3593,514276,59367
3594,566551,43907
3595,572004,59367
3596,563285,43163
3597,546062,59367
3598,536431,59367
3599,566560,43985
3600,530409,59367
3601,586480,25281
3602,539546,25281
3603,582204,25281
3604,500020,78816
3605,542229,59367
3606,541044,59367
3607,570567,59367
3608,591360,59367
3609,582212,59367
3610,551848,59367
3611,594610,59367
3612,580767,59367
3613,568147,59367
3614,534315,59367
3615,534323,59367
3616,599077,73572
3617,556921,59367
3618,548871,59367
3619,596418,59367
3620,556874,59367
3621,591378,59367
3622,599085,59367
3623,599743,59367
3624,535699,59367
3625,538612,59367
3626,507717,59367
3627,541028,26232
3628,537641,28911
3629,577391,59367
3630,549916,59367
3631,556947,59367
3632,579599,54242
3633,592498,59367
3634,598887,59367
3635,589888,79824
3636,541052,26225
3637,535991,37346
3638,587702,59367
3639,561134,59367
3640,535176,59367
3641,552828,39111
3642,559351,33101
3643,535346,59367
3644,594628,59367
3645,509078,59367
3646,563757,46846
3647,536458,59367
3648,533581,28104
3649,572942,59367
3650,564125,59367
3651,580783,59367
3652,550051,59367
3653,554740,59367
3654,532738,59367
3655,507628,59367
3656,559369,59367
3657,565393,41142
3658,546968,59367
3659,589896,79803
3660,565580,59367
3661,554791,59367
3662,556955,34034
3663,530336,59367
3664,566861,59367
3665,566578,59367
3666,554111,34522
3667,575461,59367
3668,575470,59367
3669,542237,27055
3670,554120,34509
3671,566608,59367
3672,566616,44101
3673,534285,59367
3674,576654,51803
3675,550795,59367
3676,573311,59367
3677,572039,59367
3678,588873,59367
3679,538817,59367
3680,534811,59367
3681,573329,59367
3682,594636,59367
3683,593486,59367
3684,584797,69145
3685,585611,59367
3686,564486,59367
3687,580805,59367
3688,532754,59367
3689,531685,59367
3690,548634,59367
3691,551686,59367
3692,560081,59367
3693,548251,59367
3694,599590,59367
3695,594644,59367
3696,594652,59367
3697,538621,59367
3698,583634,59367
3699,516864,59367
3700,596469,59367
3701,569496,59367
3702,592501,59367
3703,549754,59367
3704,550175,59367
3705,565415,59367
3706,528196,59367
3707,537683,59367
3708,566365,59367
3709,596451,59367
3710,572951,59367
3711,573345,59367
3712,569291,58221
3713,578550,59367
3714,573591,59367
3715,560553,59367
3716,552852,59367
3717,536911,59367
3718,545694,38283
3719,584801,69123
3720,549461,69123
3721,539562,59367
3722,576662,59367
3723,552861,59367
3724,596477,59367
3725,550370,59367
3726,572063,59367
3727,565431,41147
3728,533599,41147
3729,538639,59367
3730,567353,59367
3731,561436,59367
3732,561959,47116
3733,541788,59367
3734,592510,68737
3735,540731,59367
3736,544621,59367
3737,591394,59367
3738,574341,54954
3739,578576,57201
3740,500071,59367
3741,516899,75144
3742,596485,59367
3743,587711,58813
3744,500194,38229
3745,513237,59367
3746,513148,59367
3747,548723,75365
3748,516911,75365
3749,549983,59367
3750,553565,59367
3751,562459,59367
3752,578584,56971
3753,538868,59367
3754,577405,51242
3755,562670,59367
3756,562653,59367
3757,549738,59367
3758,546992,59367
3759,584819,69127
3760,532649,59367
3761,583651,59367
3762,592528,59367
3763,599221,59367
3764,591408,59367
3765,583669,59367
3766,566624,43942
3767,530450,25701
3768,554138,34535
3769,540773,78969
3770,553352,59367
3771,538647,59367
3772,549533,59367
3773,530247,59367
3774,534331,59367
3775,576671,51743
3776,517101,75362
3777,555479,59367
3778,577979,59367
3779,584835,69126
3780,568155,40332
3781,532762,27376
3782,544655,59367
3783,549401,59367
3784,583677,66407
3785,591416,59367
3786,564214,59367
3787,566586,59367
3788,588865,59367
3789,541087,59367
3790,548561,39464
3791,596442,59367
3792,537705,28914
3793,530441,25721
3794,572373,59367
3795,548600,59367
3796,564087,59367
3797,583685,66458
3798,551619,59367
3799,550094,38301
3800,572071,53804
3801,565458,41133
3802,554782,59367
3803,592536,68756
3804,539538,59367
3805,570648,59367
3806,570656,50333
3807,587397,59367
3808,531693,26754
3809,594687,59367
3810,583693,59367
3811,530476,25709
3812,572853,59367
3813,588890,59367
3814,568813,73904
3815,544671,59367
3816,567787,59367
3817,561509,59367
3818,570753,59367
3819,594695,59367
3820,548758,59367
3821,517151,75121
3822,541133,59367
3823,596493,59367
3824,572098,59367
3825,537829,59367
3826,572080,59367
3827,544345,59367
3828,561941,59367
3829,579602,54373
3830,594709,67161
3831,541486,59367
3832,589250,59367
3833,589918,59367
3834,544698,75656
3835,582221,59367
3836,569313,59367
3837,589926,79848
3838,549771,39811
3839,585661,59367
3840,574350,54908
3841,517208,59367
3842,561983,47167
3843,564788,59367
3844,588903,76842
3845,593494,59367
3846,586498,69621
3847,561991,47115
3848,558231,59367
3849,594679,59367
3850,556084,59367
3851,583707,66446
3852,539571,25243
3853,507181,59367
3854,544728,59367
3855,552577,59367
3856,563374,59367
3857,539597,25244
3858,530514,59367
3859,589942,79843
3860,558265,59367
3861,532789,59367
3862,571938,59367
3863,573531,59367
3864,554154,59367
3865,591491,59367
3866,587745,58831
3867,546577,59367
3868,593508,68321
3869,580830,59367
3870,542288,59367
3871,578631,59367
3872,509736,74769
3873,578649,59367
3874,568775,74243
3875,549801,59367
3876,598755,59367
3877,591505,59367
3878,538680,25167
3879,564192,59367
3880,550469,59367
3881,537632,43908
3882,540650,59367
3883,512028,59367
3884,570575,59367
3885,549240,59367
3886,580775,56170
3887,557226,56170
3888,540684,56170
3889,546917,37872
3890,596434,37872
3891,537659,59367
3892,536440,59367
3893,561070,59367
3894,537667,59367
3895,509647,74718
3896,548545,74718
3897,542539,59367
3898,564303,59367
3899,563749,59367
3900,589870,59367
3901,529656,59367
3902,598241,59367
3903,563293,43153
3904,571032,59367
3905,537543,59367
3906,576620,59367
3907,537675,59367
3908,559377,59367
3909,552160,59367
3910,561517,59367
3911,560596,59367
3912,536547,59367
3913,591424,59367
3914,538655,59367
3915,540412,59367
3916,572101,53974
3917,549746,66602
3918,551627,59367
3919,536491,29474
3920,570672,50302
3921,545716,59367
3922,536792,59367
3923,509621,59367
3924,557005,59367
3925,551635,59367
3926,591432,67527
3927,552895,59367
3928,513369,59367
3929,559393,59367
3930,575500,53501
3931,575518,59367
3932,532771,59367
3933,589934,79851
3934,577413,51261
3935,570923,51261
3936,575526,51732
3937,576689,51732
3938,511382,59367
3939,537721,28916
3940,598577,59367
3941,550078,59367
3942,530620,59367
3943,517224,59367
3944,530131,59367
3945,565474,59367
3946,572110,59367
3947,530492,25723
3948,570681,59367
3949,538671,59367
3950,591441,59367
3951,558249,33401
3952,549797,59367
3953,551643,59367
3954,584843,69124
3955,574368,58222
3956,569321,58222
3957,583723,59367
3958,591459,59367
3959,561151,34806
3960,513393,59367
3961,533611,59367
3962,552411,78354
3963,599808,74258
3964,539911,59367
3965,583715,59367
3966,561088,59367
3967,558257,59367
3968,545724,59367
3969,505013,78333
3970,579131,59367
3971,577421,59367
3972,565261,59367
3973,549720,59367
3974,578622,59367
3975,569348,59367
3976,545732,59367
3977,583731,59367
3978,584851,69104
3979,580821,59367
3980,560111,59367
3981,542253,59367
3982,513547,59367
3983,567086,59367
3984,564354,46346
3985,544752,59367
3986,555525,59367
3987,542270,59367
3988,530671,59367
3989,565652,59367
3990,530522,59367
3991,557013,59367
3992,556882,59367
3993,585670,59367
3994,596515,59367
3995,552917,39120
3996,596523,59367
3997,596531,59233
3998,550485,59367
3999,575542,59367
4000,573370,59367
4001,533629,59367
4002,544582,59367
4003,563196,59367
4004,552933,59367
4005,578657,56907
4006,568317,59367
4007,552941,59367
4008,574333,59367
4009,587761,59367
4010,549924,59367
4011,517321,59367
4012,540421,59367
4013,550493,59367
4014,591548,67559
4015,517437,59367
4016,560120,59367
4017,551660,38731
4018,563323,59367
4019,538701,59367
4020,591556,59367
4021,583740,59367
4022,577430,59367
4023,570729,59367
4024,569364,59367
4025,596566,59367
4026,596574,59444
4027,545040,59367
4028,517445,59367
4029,565521,59367
4030,533637,59367
4031,533645,59367
4032,591564,59367
4033,530531,59367
4034,551678,59367
4035,544965,59367
4036,517534,75111
4037,593524,75111
4038,509841,74761
4039,530387,59367
4040,579629,59367
4041,517569,59367
4042,517275,59367
4043,570711,59367
4044,598488,59367
4045,563773,59367
4046,586501,59367
4047,538698,59367
4048,536423,59367
4049,552925,59367
4050,564389,59367
4051,596540,59367
4052,596558,59367
4053,583758,66461
4054,583766,59367
4055,588920,76871
4056,577448,59367
4057,517585,59367
4058,562068,59367
4059,541656,59367
4060,566942,59367
4061,589951,59367
4062,584860,69103
4063,589969,59367
4064,562017,59367
4065,587788,59367
4066,566659,59367
4067,572152,59367
4068,587176,59367
4069,591581,67573
4070,540862,78814
4071,547069,37807
4072,574376,55221
4073,564371,59367
4074,552976,59367
4075,588938,59367
4076,530549,59367
4077,534358,28507
4078,533653,28141
4079,537748,59367
4080,507784,59367
4081,544787,59367
4082,552992,39142
4083,532550,59367
4084,586510,69602
4085,597724,59367
4086,546071,59367
4087,565482,59367
4088,599760,59367
4089,596507,59367
4090,591521,59367
4091,570702,59367
4092,593516,68305
4093,565491,59367
4094,588059,59367
4095,549665,59367
4096,582255,59367
4097,534340,59367
4098,593532,59367
4099,549274,59367
4100,549827,39822
4101,583774,59367
4102,553395,59367
4103,557021,59367
4104,594725,59367
4105,571318,59367
4106,559423,59367
4107,565547,59367
4108,561789,59367
4109,587737,59367
4110,560626,59367
4111,547085,59367
4112,586528,69601
4113,565636,59367
4114,548669,59367
4115,540871,78974
4116,568376,59367
4117,575551,53343
4118,526622,59367
4119,582263,59367
4120,575569,59367
4121,573221,59367
4122,578673,59367
4123,587796,59367
4124,591602,59367
4125,596582,59367
4126,563331,59367
4127,559717,59367
4128,517607,59367
4129,556980,59367
4130,577456,59367
4131,591611,67525
4132,576701,51761
4133,575577,59367
4134,571148,59367
4135,529605,59367
4136,548898,59367
4137,572161,53842
4138,556971,59367
4139,577464,59367
4140,508004,37846
4141,583782,59367
4142,572179,59367
4143,560995,59367
4144,549941,59367
4145,541206,26211
4146,533661,28171
4147,554898,59367
4148,560600,59367
4149,513709,59367
4150,591629,67557
4151,570745,59367
4152,565555,41301
4153,597741,59367
4154,553018,59367
4155,544973,59367
4156,558290,33453
4157,517615,59367
4158,596604,59367
4159,593559,59367
4160,540919,59367
4161,577472,51263
4162,596612,59265
4163,560618,59367
4164,561274,59367
4165,536865,59367
4166,583791,59367
4167,547808,59367
4168,578681,56903
4169,594733,59367
4170,596639,58866
4171,587800,58866
4172,582271,67973
4173,569399,58272
4174,596647,59257
4175,578690,79862
4176,589977,79862
4177,582280,59367
4178,539627,59367
4179,598526,59367
4180,577499,51231
4181,577481,59367
4182,561169,59367
4183,566667,43967
4184,588954,76803
4185,588946,59367
4186,545767,38218
4187,545775,38292
4188,541231,26242
4189,574384,59367
4190,544841,59367
4191,596655,59252
4192,537756,28934
4193,531715,59367
4194,567809,41762
4195,579637,54233
4196,596663,59367
4197,542326,59367
4198,540978,78963
4199,582298,59367
4200,592552,59367
4201,586919,59367
4202,583804,59367
4203,594741,59367
4204,578703,25219
4205,531723,25219
4206,551945,59367
4207,579645,59367
4208,596671,59367
4209,544981,37371
4210,580848,56125
4211,591637,67505
4212,562777,40801
4213,593567,59367
4214,588962,59367
4215,597775,59367
4216,569402,59367
4217,575593,53354
4218,559431,59367
4219,562793,40751
4220,576727,51755
4221,587826,59367
4222,554189,59367
4223,547905,59367
4224,541257,59367
4225,594750,59367
4226,569411,59367
4227,553972,59367
4228,568554,74265
4229,578711,56934
4230,576069,51601
4231,563790,46802
4232,574406,55225
4233,599107,73532
4234,546186,59367
4235,588971,59367
4236,542334,27062
4237,564397,59367
4238,562009,39401
4239,597791,79356
4240,575534,59367
4241,511307,59367
4242,563781,46803
4243,540854,59367
4244,582239,67902
4245,582247,59367
4246,597783,79501
4247,587818,59367
4248,566900,59367
4249,544850,75625
4250,555533,59367
4251,573191,59367
4252,537764,28912
4253,548731,59367
4254,592561,59367
4255,534374,59367
4256,547077,59367
4257,573442,59367
4258,548740,59367
4259,532801,59367
4260,588237,59367
4261,585726,59367
4262,573451,59367
4263,531383,59367
4264,560146,59367
4265,578738,59367
4266,582310,59367
4267,587877,59367
4268,530271,59367
4269,529591,59367
4270,598283,59367
4271,511081,59367
4272,545015,59367
4273,546721,59367
4274,584878,59367
4275,530573,59367
4276,587885,59367
4277,548421,59367
4278,599263,59367
4279,564630,59367
4280,551716,59367
4281,548766,59367
4282,540692,73936
4283,548961,73936
4284,578746,73936
4285,598674,73936
4286,599832,74256
4287,576743,59367
4288,541281,26401
4289,585734,59367
4290,596710,59367
4291,572144,59367
4292,534757,59367
4293,575615,59367
4294,506770,59367
4295,555240,59367
4296,576751,59367
4297,537781,28917
4298,576964,51301
4299,554201,59367
4300,530859,59367
4301,575623,59367
4302,536610,29446
4303,547727,59367
4304,570796,59367
4305,542369,59367
4306,582328,59367
4307,537799,59367
4308,505081,78345
4309,544906,59367
4310,552267,59367
4311,538752,25166
4312,542377,27031
4313,591661,59367
4314,548774,39456
4315,583847,59367
4316,549843,39851
4317,575640,53304
4318,599573,53304
4319,553069,59367
4320,572225,59367
4321,558311,59367
4322,580902,59367
4323,538761,25084
4324,583855,66499
4325,546488,59367
4326,596728,59367
4327,583863,59367
4328,565598,59367
4329,553077,59367
4330,570800,59367
4331,594768,59367
4332,582336,67901
4333,562025,47117
4334,545295,59367
4335,517747,59367
4336,586536,59367
4337,589993,59367
4338,513890,59367
4339,554812,35134
4340,536636,29426
4341,579467,59367
4342,539937,59367
4343,588989,59367
4344,596736,59367
4345,578754,59367
4346,596744,59367
4347,566845,59367
4348,553085,59367
4349,548324,59367
4350,557030,59367
4351,586544,59367
4352,596752,59367
4353,553484,59367
4354,568716,59367
4355,551741,38775
4356,580929,59367
4357,506664,59367
4358,552151,59367
4359,582344,59367
4360,569461,59367
4361,549894,59367
4362,542385,59367
4363,560669,59367
4364,567361,59367
4365,531740,59367
4366,569470,59367
4367,563803,59367
4368,576778,51703
4369,572241,53973
4370,533696,59367
4371,549851,59367
4372,598909,59367
4373,596761,59367
4374,533963,59367
4375,510131,59367
4376,570834,59367
4377,590002,59367
4378,542415,27041
4379,549860,39847
4380,577529,59367
4381,536776,59367
4382,532819,59367
4383,599026,59367
4384,599042,59367
4385,539660,59367
4386,566748,59367
4387,578436,59367
4388,532827,59367
4389,568406,59367
4390,578762,59367
4391,580945,59367
4392,565601,59367
4393,594776,59367
4394,576786,51756
4395,574422,59367
4396,505111,78342
4397,590011,59367
4398,573469,59367
4399,572268,53821
4400,572187,59367
4401,591700,59367
4402,585751,76321
4403,592579,59367
4404,510289,59367
4405,588997,59367
4406,593583,68401
4407,548341,59367
4408,547166,37881
4409,574457,59367
4410,534391,59367
4411,569488,58265
4412,545180,59367
4413,545023,37321
4414,591688,59367
4415,566713,78324
4416,552194,78324
4417,548553,78324
4418,574431,59367
4419,575658,59367
4420,551881,59367
4421,597813,79397
4422,585769,59367
4423,582352,59367
4424,562050,47152
4425,580325,56553
4426,548499,59367
4427,570851,59367
4428,537802,59367
4429,532231,59367
4430,538779,59367
4431,546275,59367
4432,594784,59367
4433,585777,76315
4434,538787,59367
4435,510297,59367
4436,573604,59367
4437,549878,59367
4438,532835,27305
4439,570869,50353
4440,530611,59367
4441,565407,59367
4442,536652,59367
4443,552658,59367
4444,553123,39152
4445,570877,50303
4446,566721,43914
4447,538027,59367
4448,541311,59367
4449,591726,59367
4450,573817,59367
4451,550299,58801
4452,590029,79817
4453,561045,59367
4454,570885,59367
4455,563811,46851
4456,540722,59367
4457,593591,59367
4458,565610,41174
4459,532436,59367
4460,596787,59203
4461,576794,59203
4462,547964,59367
4463,573493,50743
4464,583880,59367
4465,540986,59367
4466,569518,58262
4467,517836,59367
4468,573477,59367
4469,517844,75354
4470,530638,59367
4471,558346,59367
4472,545805,59367
4473,573361,59367
4474,553131,39201
4475,564401,59367
4476,589004,59367
4477,572276,59367
4478,557099,59367
4479,568791,59367
4480,534293,59367
4481,586552,59367
4482,536661,29475
4483,537811,59367
4484,583898,66452
4485,560286,59367
4486,541320,59367
4487,576808,51701
4488,580961,56115
4489,575666,59367
4490,562076,59367
4491,597821,59367
4492,551759,59367
4493,599387,25771
4494,531065,59367
4495,573027,59367
4496,565539,59367
4497,570907,59367
4498,556963,59367
4499,574198,59367
4500,535192,27705
4501,563340,43101
4502,585793,76364
4503,558362,33561
4504,599867,74237
4505,554251,59367
4506,596795,59367
4507,590045,59367
4508,542431,27065
4509,567833,59367
4510,554260,59367
4511,531758,59367
4512,546348,40715
4513,540676,59367
4514,554278,59367
4515,575682,59367
4516,553719,59367
4517,557111,59367
4518,536245,59367
4519,545066,59367
4520,580970,56544
4521,550515,38473
4522,548812,59367
4523,555550,59367
4524,583901,59367
4525,530875,59367
4526,564583,59367
4527,584894,59367
4528,584908,69168
4529,541338,59367
4530,537837,28926
4531,573507,50791
4532,551911,59367
4533,517887,59367
4534,598739,73923
4535,570915,59367
4536,539112,59367
4537,541036,79053
4538,587923,58867
4539,579661,59367
4540,561843,59367
4541,598747,73915
4542,551813,59367
4543,547204,37871
4544,545074,59367
4545,575704,59367
4546,530735,59367
4547,592587,59367
4548,575712,59367
4549,562823,40761
4550,549096,59367
4551,541079,59367
4552,578789,59367
4553,551767,59367
4554,550752,59367
4555,552551,59367
4556,547212,37882
4557,561185,34801
4558,560642,59367
4559,561193,59367
4560,573523,59367
4561,568198,59367
4562,575721,53344
4563,573132,50357
4564,592609,68774
4565,599905,74231
4566,533700,28123
4567,575739,59367
4568,594806,59367
4569,558371,33202
4570,586561,69616
4571,534889,59367
4572,545538,59367
4573,539686,59367
4574,570281,59367
4575,586579,59367
4576,562378,34561
4577,554294,34561
4578,534412,59367
4579,543128,59367
4580,546828,59367
4581,590053,59367
4582,591742,67522
4583,552569,73943
4584,531766,59367
4585,578801,59367
4586,546925,59367
4587,532851,27342
4588,529885,59367
4589,532860,27303
4590,558389,33301
4591,575755,59367
4592,561452,59367
4593,547891,59367
4594,599140,73534
4595,587931,58833
4596,594814,59367
4597,550523,38444
4598,530034,59367
4599,594822,67129
4600,584916,59367
4601,587940,59367
4602,596809,59367
4603,599441,59367
4604,572306,59367
4605,512869,59367
4606,550787,59367
4607,578819,59367
4608,537853,28925
4609,599379,59367
4610,538809,25163
4611,537861,59367
4612,570958,50314
4613,560162,33845
4614,551775,33845
4615,565679,41184
4616,536709,59367
4617,575763,59367
4618,557129,59367
4619,590070,79844
4620,536717,59367
4621,582379,59367
4622,547239,37853
4623,599361,43986
4624,587460,59367
4625,530689,59367
4626,538825,59367
4627,569054,59367
4628,550540,38426
4629,536784,59367
4630,563358,43114
4631,577545,59367
4632,562106,59367
4633,555592,59367
4634,596817,59367
4635,531731,59367
4636,592617,68765
4637,554316,59367
4638,561207,59367
4639,547221,37802
4640,544477,46303
4641,555584,59367
4642,562092,47127
4643,596825,59253
4644,571881,59367
4645,545082,59367
4646,586587,69662
4647,580988,59367
4648,579696,54352
4649,550531,38443
4650,557137,59367
4651,586595,69638
4652,536032,59367
4653,577553,59367
4654,591769,59367
4655,547263,37856
4656,553603,37856
4657,580996,59367
4658,530719,59367
4659,551457,59367
4660,593605,59367
4661,572322,59367
4662,574481,59367
4663,591777,59367
4664,561223,59367
4665,599921,59367
4666,592633,59367
4667,582620,59367
4668,562114,59367
4669,553140,39162
4670,587915,59367
4671,594792,59367
4672,574465,54936
4673,572934,59367
4674,590061,59367
4675,510343,59367
4676,570931,50321
4677,539708,25268
4678,594831,59367
4679,583910,59367
4680,540056,59367
4681,544914,59367
4682,551791,38715
4683,572314,59367
4684,535214,59367
4685,573540,50722
4686,570966,59367
4687,530701,25787
4688,547018,59367
4689,552887,59367
4690,592625,59367
4691,560651,59367
4692,533718,28167
4693,569534,59367
4694,561215,34901
4695,547247,59367
4696,589039,76804
4697,537594,59367
4698,551538,59367
4699,587958,59367
4700,554871,59367
4701,549886,59367
4702,552674,59367
4703,544922,75652
4704,517909,75363
4705,561487,59367
4706,545091,59367
4707,558401,59367
4708,589047,59367
4709,508152,59367
4710,534439,59367
4711,590088,59367
4712,547280,37806
4713,599930,74201
4714,541371,59367
4715,555231,59367
4716,594849,59367
4717,531782,26722
4718,569771,59367
4719,586617,59367
4720,579726,59367
4721,587982,59367
4722,578835,59367
4723,592641,68753
4724,582409,59367
4725,574490,54962
4726,510378,74725
4727,591785,74725
4728,582395,74725
4729,581003,59367
4730,541109,78821
4731,565920,59367
4732,586609,59367
4733,553166,39172
4734,553174,39136
4735,571954,59367
4736,581011,56113
4737,531391,59367
4738,548880,41162
4739,536768,41162
4740,565695,41111
4741,538833,59367
4742,589055,59367
4743,561231,59367
4744,596833,59367
4745,582417,59367
4746,541117,79051
4747,592650,59367
4748,557153,59367
4749,518026,59367
4750,538434,35703
4751,586625,59367
4752,573302,59367
4753,591793,59367
4754,583928,59367
4755,547131,59367
4756,531791,59367
4757,550558,59367
4758,541389,59367
4759,541397,59367
4760,545104,37323
4761,531804,59367
4762,580708,59367
4763,534196,59367
4764,569631,73925
4765,564435,59367
4766,564443,59367
4767,531812,26728
4768,532908,59367
